# Time-averaged data for fix 3
tstep t T P density a b c Etot Eke Epe Epair
18700 174800 133.154 122.601 1.20637 38.0253 38.0253 38.0253 -741.011 396.509 -1137.52 -1137.52
18725 174900 125.222 117.846 1.20967 37.9908 37.9908 37.9908 -767.501 372.889 -1140.39 -1140.39
18750 175000 128.561 103.586 1.21116 37.9752 37.9752 37.9752 -766.548 382.833 -1149.38 -1149.38
18775 175100 129.814 155.689 1.21129 37.9738 37.9738 37.9738 -755.856 386.564 -1142.42 -1142.42
18800 175200 130.004 196.018 1.20505 38.0392 38.0392 38.0392 -739.987 387.129 -1127.12 -1127.12
18825 175300 133.93 115.438 1.19019 38.1969 38.1969 38.1969 -726.203 398.82 -1125.02 -1125.02
18850 175400 129.131 53.7231 1.17463 38.3648 38.3648 38.3648 -728.864 384.529 -1113.39 -1113.39
18875 175500 128.947 7.33289 1.16623 38.4567 38.4567 38.4567 -728.01 383.981 -1111.99 -1111.99
18900 175600 130.838 32.0595 1.16806 38.4366 38.4366 38.4366 -721.378 389.612 -1110.99 -1110.99
18925 175700 134.943 56.4763 1.17695 38.3396 38.3396 38.3396 -718.343 401.836 -1120.18 -1120.18
18950 175800 126.389 124.599 1.18864 38.2135 38.2135 38.2135 -742.102 376.365 -1118.47 -1118.47
18975 175900 126.864 168.452 1.19594 38.1356 38.1356 38.1356 -742.152 377.781 -1119.93 -1119.93
19000 176000 133.546 126.621 1.19612 38.1337 38.1337 38.1337 -733.667 397.676 -1131.34 -1131.34
19025 176100 128.831 128.067 1.19292 38.1678 38.1678 38.1678 -740.901 383.636 -1124.54 -1124.54
19050 176200 127.459 93.1176 1.18769 38.2236 38.2236 38.2236 -745.086 379.551 -1124.64 -1124.64
19075 176300 131.092 121.462 1.183 38.2741 38.2741 38.2741 -724.266 390.369 -1114.64 -1114.64
19100 176400 134.195 114.522 1.17719 38.337 38.337 38.337 -710.777 399.61 -1110.39 -1110.39
19125 176500 128.657 95.132 1.17036 38.4114 38.4114 38.4114 -720.612 383.119 -1103.73 -1103.73
19150 176600 125.475 74.8273 1.16488 38.4716 38.4716 38.4716 -727.435 373.643 -1101.08 -1101.08
19175 176700 131.326 91.9394 1.16201 38.5032 38.5032 38.5032 -706.499 391.066 -1097.56 -1097.56
19200 176800 132.456 117.549 1.1603 38.5221 38.5221 38.5221 -697.853 394.432 -1092.29 -1092.29
19225 176900 128.05 130.99 1.15652 38.564 38.564 38.564 -700.978 381.311 -1082.29 -1082.29
19250 177000 133.614 40.3133 1.15056 38.6306 38.6306 38.6306 -695.378 397.88 -1093.26 -1093.26
19275 177100 128.659 19.1133 1.15072 38.6288 38.6288 38.6288 -710.407 383.123 -1093.53 -1093.53
19300 177200 122.722 74.7338 1.15914 38.535 38.535 38.535 -724.71 365.444 -1090.15 -1090.15
19325 177300 132.688 110.036 1.17017 38.4135 38.4135 38.4135 -705.568 395.124 -1100.69 -1100.69
19350 177400 134.44 129.695 1.17959 38.311 38.311 38.311 -706.855 400.341 -1107.2 -1107.2
19375 177500 131.267 121.445 1.18547 38.2475 38.2475 38.2475 -722.153 390.89 -1113.04 -1113.04
19400 177600 131.057 91.196 1.18856 38.2144 38.2144 38.2144 -731.604 390.265 -1121.87 -1121.87
19425 177700 128.466 100.354 1.19242 38.173 38.173 38.173 -741.842 382.549 -1124.39 -1124.39
19450 177800 126.719 152.46 1.19535 38.1418 38.1418 38.1418 -739.716 377.346 -1117.06 -1117.06
19475 177900 137.425 84.0251 1.19372 38.1592 38.1592 38.1592 -724.427 409.229 -1133.66 -1133.66
19500 178000 126.826 109.386 1.19253 38.1719 38.1719 38.1719 -744.741 377.667 -1122.41 -1122.41
19525 178100 123.411 87.2747 1.19113 38.1868 38.1868 38.1868 -756.229 367.496 -1123.73 -1123.73
19550 178200 130.586 64.4365 1.19114 38.1867 38.1867 38.1867 -741.545 388.863 -1130.41 -1130.41
19575 178300 134.412 75.6457 1.19476 38.1482 38.1482 38.1482 -733.509 400.257 -1133.77 -1133.77
19600 178400 130.671 78.5136 1.20144 38.0773 38.0773 38.0773 -751.266 389.117 -1140.38 -1140.38
19625 178500 127.165 116.534 1.20969 37.9905 37.9905 37.9905 -763.178 378.677 -1141.85 -1141.85
19650 178600 128.934 153.937 1.21578 37.927 37.927 37.927 -757.014 383.943 -1140.96 -1140.96
19675 178700 137.147 109.385 1.2169 37.9154 37.9154 37.9154 -743.989 408.4 -1152.39 -1152.39
19700 178800 128.61 101.899 1.21623 37.9223 37.9223 37.9223 -765.903 382.98 -1148.88 -1148.88
19725 178900 122.741 130.175 1.21464 37.9388 37.9388 37.9388 -773.916 365.501 -1139.42 -1139.42
19750 179000 132.567 84.8728 1.21059 37.9811 37.9811 37.9811 -753.518 394.761 -1148.28 -1148.28
19775 179100 128.713 136.133 1.20692 38.0195 38.0195 38.0195 -749.612 383.284 -1132.9 -1132.9
19800 179200 129.092 134.873 1.20036 38.0887 38.0887 38.0887 -741.895 384.414 -1126.31 -1126.31
19825 179300 136.153 89.2216 1.19076 38.1909 38.1909 38.1909 -722.787 405.442 -1128.23 -1128.23
19850 179400 128.408 108.001 1.182 38.285 38.285 38.285 -729.833 382.376 -1112.21 -1112.21
19875 179500 118.544 79.0606 1.1738 38.3738 38.3738 38.3738 -750.569 353.005 -1103.57 -1103.57
19900 179600 127.924 56.143 1.16832 38.4338 38.4338 38.4338 -723.863 380.935 -1104.8 -1104.8
19925 179700 132.33 56.7164 1.16805 38.4367 38.4367 38.4367 -714.933 394.056 -1108.99 -1108.99
19950 179800 126.063 154.601 1.17139 38.4001 38.4001 38.4001 -717.733 375.394 -1093.13 -1093.13
19975 179900 133.23 114.411 1.17018 38.4134 38.4134 38.4134 -705.778 396.736 -1102.51 -1102.51
20000 180000 134.768 62.1564 1.16748 38.4429 38.4429 38.4429 -706.525 401.315 -1107.84 -1107.84
20025 180100 125.19 77.0806 1.16854 38.4314 38.4314 38.4314 -727.8 372.795 -1100.6 -1100.6
20050 180200 129.306 74.2037 1.17216 38.3917 38.3917 38.3917 -722.16 385.051 -1107.21 -1107.21
20075 180300 133.049 86.8458 1.17776 38.3308 38.3308 38.3308 -717.257 396.198 -1113.45 -1113.45
20100 180400 127.217 154.67 1.1833 38.2709 38.2709 38.2709 -724.694 378.831 -1103.53 -1103.53
20125 180500 130.637 114.245 1.18379 38.2656 38.2656 38.2656 -724.176 389.014 -1113.19 -1113.19
20150 180600 134.218 105.673 1.18198 38.2852 38.2852 38.2852 -714.031 399.678 -1113.71 -1113.71
20175 180700 129.672 113.175 1.17978 38.3089 38.3089 38.3089 -722.983 386.142 -1109.13 -1109.13
20200 180800 125.575 106.744 1.176 38.3499 38.3499 38.3499 -729.796 373.941 -1103.74 -1103.74
20225 180900 136.057 17.4221 1.17301 38.3825 38.3825 38.3825 -717.008 405.155 -1122.16 -1122.16
20250 181000 127.476 80.5735 1.17734 38.3354 38.3354 38.3354 -730.859 379.603 -1110.46 -1110.46
20275 181100 122.269 123.534 1.18367 38.2669 38.2669 38.2669 -742.867 364.096 -1106.96 -1106.96
20300 181200 133.517 113.773 1.18781 38.2224 38.2224 38.2224 -719.747 397.591 -1117.34 -1117.34
20325 181300 134.208 108.882 1.19021 38.1967 38.1967 38.1967 -721.268 399.648 -1120.92 -1120.92
20350 181400 129.956 99.0189 1.19141 38.1839 38.1839 38.1839 -736.36 386.988 -1123.35 -1123.35
20375 181500 128.747 72.5113 1.19281 38.1689 38.1689 38.1689 -747.606 383.385 -1130.99 -1130.99
20400 181600 128.398 89.6766 1.19657 38.1289 38.1289 38.1289 -751.055 382.348 -1133.4 -1133.4
20425 181700 131.694 128.885 1.20118 38.08 38.08 38.08 -742.689 392.162 -1134.85 -1134.85
20450 181800 136.469 141.565 1.20254 38.0657 38.0657 38.0657 -729.942 406.382 -1136.32 -1136.32
20475 181900 129.61 116.596 1.19931 38.0998 38.0998 38.0998 -747.993 385.957 -1133.95 -1133.95
20500 182000 125.076 94.1375 1.19417 38.1545 38.1545 38.1545 -757.775 372.456 -1130.23 -1130.23
20525 182100 129.122 81.1982 1.1898 38.2011 38.2011 38.2011 -744.375 384.504 -1128.88 -1128.88
20550 182200 131.898 70.8193 1.18772 38.2234 38.2234 38.2234 -735.207 392.769 -1127.98 -1127.98
20575 182300 131.768 56.8697 1.18885 38.2112 38.2112 38.2112 -738.17 392.381 -1130.55 -1130.55
20600 182400 129.684 94.2315 1.19406 38.1556 38.1556 38.1556 -744.915 386.177 -1131.09 -1131.09
20625 182500 129.299 151.766 1.19956 38.0972 38.0972 38.0972 -746.365 385.029 -1131.39 -1131.39
20650 182600 129.061 180.133 1.19904 38.1027 38.1027 38.1027 -743.356 384.323 -1127.68 -1127.68
20675 182700 127.806 151.048 1.19035 38.1952 38.1952 38.1952 -741.547 380.586 -1122.13 -1122.13
20700 182800 128.537 88.2185 1.17664 38.343 38.343 38.343 -732.701 382.76 -1115.46 -1115.46
20725 182900 131.674 17.7184 1.16473 38.4732 38.4732 38.4732 -720.889 392.103 -1112.99 -1112.99
20750 183000 129.887 28.8191 1.16172 38.5064 38.5064 38.5064 -720.091 386.782 -1106.87 -1106.87
20775 183100 128.31 96.5935 1.16591 38.4602 38.4602 38.4602 -718.405 382.085 -1100.49 -1100.49
20800 183200 130.192 133.266 1.17035 38.4116 38.4116 38.4116 -713.171 387.691 -1100.86 -1100.86
20825 183300 128.666 158.148 1.17094 38.4051 38.4051 38.4051 -712.273 383.146 -1095.42 -1095.42
20850 183400 130.93 118.805 1.16604 38.4588 38.4588 38.4588 -707.511 389.888 -1097.4 -1097.4
20875 183500 130.911 94.9475 1.15932 38.533 38.533 38.533 -702.148 389.831 -1091.98 -1091.98
20900 183600 131.935 101.192 1.15374 38.5949 38.5949 38.5949 -690.186 392.881 -1083.07 -1083.07
20925 183700 133.647 101.645 1.14884 38.6498 38.6498 38.6498 -678.259 397.978 -1076.24 -1076.24
20950 183800 130.955 67.0924 1.14494 38.6936 38.6936 38.6936 -687.006 389.963 -1076.97 -1076.97
20975 183900 128.368 13.1088 1.14511 38.6917 38.6917 38.6917 -705.591 382.258 -1087.85 -1087.85
21000 184000 128.913 27.7322 1.15356 38.597 38.597 38.597 -712.883 383.882 -1096.76 -1096.76
21025 184100 130.204 92.16 1.16792 38.4381 38.4381 38.4381 -716.088 387.724 -1103.81 -1103.81
21050 184200 127.521 114.982 1.18096 38.2961 38.2961 38.2961 -736.093 379.736 -1115.83 -1115.83
21075 184300 126.801 129.486 1.18972 38.202 38.202 38.202 -745.355 377.592 -1122.95 -1122.95
21100 184400 131.919 117.537 1.19418 38.1543 38.1543 38.1543 -738.022 392.832 -1130.85 -1130.85
21125 184500 132.413 118.177 1.19607 38.1342 38.1342 38.1342 -737.498 394.303 -1131.8 -1131.8
21150 184600 124.819 113.158 1.19545 38.1408 38.1408 38.1408 -754.954 371.689 -1126.64 -1126.64
21175 184700 128.58 47.9025 1.19424 38.1536 38.1536 38.1536 -754.986 382.89 -1137.88 -1137.88
21200 184800 133.022 113.37 1.19742 38.1198 38.1198 38.1198 -734.527 396.117 -1130.64 -1130.64
21225 184900 135.314 155.14 1.19922 38.1008 38.1008 38.1008 -723.675 402.943 -1126.62 -1126.62
21250 185000 125.587 140.809 1.19533 38.1421 38.1421 38.1421 -745.832 373.977 -1119.81 -1119.81
21275 185100 125.097 69.2639 1.18805 38.2198 38.2198 38.2198 -751.851 372.516 -1124.37 -1124.37
21300 185200 125.421 94.7994 1.18331 38.2708 38.2708 38.2708 -739.57 373.482 -1113.05 -1113.05
21325 185300 131.251 97.3272 1.18001 38.3064 38.3064 38.3064 -721.938 390.845 -1112.78 -1112.78
21350 185400 130.391 120.023 1.17633 38.3463 38.3463 38.3463 -714.916 388.281 -1103.2 -1103.2
21375 185500 132.314 66.8299 1.17151 38.3988 38.3988 38.3988 -713.76 394.009 -1107.77 -1107.77
21400 185600 127.298 29.0794 1.17029 38.4121 38.4121 38.4121 -732.42 379.073 -1111.49 -1111.49
21425 185700 124.071 58.0611 1.17614 38.3484 38.3484 38.3484 -742.661 369.463 -1112.12 -1112.12
21450 185800 129.638 137.673 1.1861 38.2408 38.2408 38.2408 -724.399 386.039 -1110.44 -1110.44
21475 185900 136.226 121.091 1.19284 38.1686 38.1686 38.1686 -718.633 405.659 -1124.29 -1124.29
21500 186000 129.715 138.236 1.1963 38.1317 38.1317 38.1317 -735.201 386.27 -1121.47 -1121.47
21525 186100 129.909 107.792 1.19603 38.1346 38.1346 38.1346 -741.1 386.846 -1127.95 -1127.95
21550 186200 130.523 72.4238 1.19465 38.1493 38.1493 38.1493 -744.473 388.675 -1133.15 -1133.15
21575 186300 125.855 64.2958 1.19625 38.1323 38.1323 38.1323 -758.997 374.773 -1133.77 -1133.77
21600 186400 122.959 86.5022 1.20135 38.0782 38.0782 38.0782 -767.465 366.15 -1133.61 -1133.61
21625 186500 136.39 86.6494 1.20853 38.0027 38.0027 38.0027 -742.759 406.145 -1148.9 -1148.9
21650 186600 133.018 149.596 1.21642 37.9204 37.9204 37.9204 -748.789 396.105 -1144.89 -1144.89
21675 186700 129.63 151.168 1.21953 37.8881 37.8881 37.8881 -761.467 386.017 -1147.48 -1147.48
21700 186800 127.286 143.458 1.21681 37.9163 37.9163 37.9163 -763.872 379.037 -1142.91 -1142.91
21725 186900 131.702 75.5091 1.21 37.9873 37.9873 37.9873 -755.731 392.187 -1147.92 -1147.92
21750 187000 130.894 98.9966 1.20439 38.0462 38.0462 38.0462 -746.673 389.78 -1136.45 -1136.45
21775 187100 134.833 156.433 1.19837 38.1098 38.1098 38.1098 -721.653 401.51 -1123.16 -1123.16
21800 187200 132.233 130.205 1.18643 38.2372 38.2372 38.2372 -720.296 393.769 -1114.06 -1114.06
21825 187300 125.935 44.1865 1.17132 38.4009 38.4009 38.4009 -733.032 375.014 -1108.05 -1108.05
21850 187400 126.117 -0.204338 1.16233 38.4997 38.4997 38.4997 -728.664 375.556 -1104.22 -1104.22
21875 187500 132.632 58.688 1.16332 38.4887 38.4887 38.4887 -700.74 394.956 -1095.7 -1095.7
21900 187600 133.845 82.9267 1.1693 38.423 38.423 38.423 -701.696 398.569 -1100.27 -1100.27
21925 187700 128.912 109.723 1.17692 38.3399 38.3399 38.3399 -720.54 383.878 -1104.42 -1104.42
21950 187800 130.464 96.4507 1.18396 38.2638 38.2638 38.2638 -729.206 388.498 -1117.7 -1117.7
21975 187900 129.644 113.577 1.19069 38.1915 38.1915 38.1915 -734.936 386.057 -1120.99 -1120.99
22000 188000 129.835 120.593 1.19565 38.1387 38.1387 38.1387 -740.069 386.626 -1126.7 -1126.7
22025 188100 122.487 146.448 1.19764 38.1176 38.1176 38.1176 -757.869 364.744 -1122.61 -1122.61
22050 188200 126.112 119.016 1.19523 38.1431 38.1431 38.1431 -751.527 375.541 -1127.07 -1127.07
22075 188300 133.576 82.9889 1.19077 38.1907 38.1907 38.1907 -732.056 397.766 -1129.82 -1129.82
22100 188400 129.269 99.5224 1.18787 38.2218 38.2218 38.2218 -736.018 384.94 -1120.96 -1120.96
22125 188500 128.391 90.9277 1.18545 38.2477 38.2477 38.2477 -738.728 382.326 -1121.05 -1121.05
22150 188600 133.542 94.5938 1.18394 38.264 38.264 38.264 -724.756 397.665 -1122.42 -1122.42
22175 188700 132.24 172.568 1.18204 38.2845 38.2845 38.2845 -710.293 393.788 -1104.08 -1104.08
22200 188800 133.713 110.767 1.17381 38.3738 38.3738 38.3738 -707.291 398.173 -1105.46 -1105.46
22225 188900 126.487 25.9348 1.16471 38.4734 38.4734 38.4734 -728.554 376.657 -1105.21 -1105.21
22250 189000 125.413 -10.9061 1.16375 38.484 38.484 38.484 -735.357 373.458 -1108.82 -1108.82
22275 189100 133.306 34.6298 1.17405 38.3712 38.3712 38.3712 -719.011 396.964 -1115.97 -1115.97
22300 189200 133.509 149.84 1.18971 38.2021 38.2021 38.2021 -718.574 397.568 -1116.14 -1116.14
22325 189300 133.213 181.921 1.19965 38.0962 38.0962 38.0962 -728.542 396.686 -1125.23 -1125.23
22350 189400 128.601 172.119 1.19991 38.0935 38.0935 38.0935 -741.376 382.953 -1124.33 -1124.33
22375 189500 130.609 61.5791 1.19398 38.1564 38.1564 38.1564 -748.705 388.93 -1137.64 -1137.64
22400 189600 126.432 33.0721 1.19205 38.177 38.177 38.177 -760.346 376.493 -1136.84 -1136.84
22425 189700 126.481 24.9293 1.19753 38.1187 38.1187 38.1187 -769.164 376.64 -1145.8 -1145.8
22450 189800 129.879 104.471 1.20902 37.9976 37.9976 37.9976 -760.253 386.758 -1147.01 -1147.01
22475 189900 133.812 200.903 1.21834 37.9005 37.9005 37.9005 -744.797 398.47 -1143.27 -1143.27
22500 190000 129.617 219.315 1.21632 37.9214 37.9214 37.9214 -749.44 385.978 -1135.42 -1135.42
22525 190100 124.285 129.013 1.20335 38.0571 38.0571 38.0571 -761.972 370.1 -1132.07 -1132.07
22550 190200 126.643 61.7292 1.18936 38.2057 38.2057 38.2057 -749.071 377.122 -1126.19 -1126.19
22575 190300 131.237 52.3723 1.18113 38.2943 38.2943 38.2943 -728.329 390.8 -1119.13 -1119.13
22600 190400 132.028 53.5009 1.17924 38.3147 38.3147 38.3147 -725.887 393.157 -1119.04 -1119.04
22625 190500 127.593 101.468 1.18172 38.288 38.288 38.288 -733.235 379.95 -1113.18 -1113.18
22650 190600 127.845 114.898 1.18405 38.2628 38.2628 38.2628 -733.797 380.701 -1114.5 -1114.5
22675 190700 134.333 119.806 1.18453 38.2577 38.2577 38.2577 -715.196 400.022 -1115.22 -1115.22
22700 190800 136.151 73.0535 1.18364 38.2673 38.2673 38.2673 -716.918 405.433 -1122.35 -1122.35
22725 190900 127.946 64.3746 1.18521 38.2503 38.2503 38.2503 -740.452 381.002 -1121.45 -1121.45
22750 191000 130.823 57.028 1.19085 38.1899 38.1899 38.1899 -742.064 389.568 -1131.63 -1131.63
22775 191100 127.704 141.842 1.19983 38.0944 38.0944 38.0944 -743.61 380.28 -1123.89 -1123.89
22800 191200 133.248 136.969 1.20539 38.0356 38.0356 38.0356 -738.221 396.79 -1135.01 -1135.01
22825 191300 130.56 153.658 1.20604 38.0288 38.0288 38.0288 -743.168 388.784 -1131.95 -1131.95
22850 191400 125.575 107.719 1.20151 38.0765 38.0765 38.0765 -759.2 373.942 -1133.14 -1133.14
22875 191500 129.33 48.3745 1.19631 38.1317 38.1317 38.1317 -754.074 385.122 -1139.2 -1139.2
22900 191600 132.849 88.8196 1.19576 38.1375 38.1375 38.1375 -735.719 395.602 -1131.32 -1131.32
22925 191700 133.575 101.98 1.19721 38.1221 38.1221 38.1221 -732.221 397.765 -1129.99 -1129.99
22950 191800 124.665 75.578 1.19907 38.1024 38.1024 38.1024 -761.552 371.23 -1132.78 -1132.78
22975 191900 126.135 90.861 1.20293 38.0616 38.0616 38.0616 -759.072 375.609 -1134.68 -1134.68
23000 192000 133.998 96.4118 1.20798 38.0085 38.0085 38.0085 -743.872 399.024 -1142.9 -1142.9
23025 192100 132.587 106.909 1.21317 37.9542 37.9542 37.9542 -750.054 394.823 -1144.88 -1144.88
23050 192200 127.785 89.3676 1.21808 37.9032 37.9032 37.9032 -770.589 380.523 -1151.11 -1151.11
23075 192300 126.567 136.809 1.22343 37.8478 37.8478 37.8478 -770.33 376.896 -1147.23 -1147.23
23100 192400 131.313 137.286 1.22538 37.8277 37.8277 37.8277 -761.59 391.029 -1152.62 -1152.62
23125 192500 128.822 167.832 1.22244 37.858 37.858 37.858 -758.212 383.611 -1141.82 -1141.82
23150 192600 134.405 78.1091 1.21345 37.9513 37.9513 37.9513 -749.565 400.236 -1149.8 -1149.8
23175 192700 129.227 84.4697 1.20509 38.0388 38.0388 38.0388 -751.129 384.815 -1135.94 -1135.94
23200 192800 125.547 97.1026 1.19796 38.1141 38.1141 38.1141 -751.516 373.857 -1125.37 -1125.37
23225 192900 132.654 83.1235 1.19143 38.1837 38.1837 38.1837 -731.439 395.021 -1126.46 -1126.46
23250 193000 133.904 65.7629 1.18657 38.2357 38.2357 38.2357 -728.378 398.744 -1127.12 -1127.12
23275 193100 125.478 86.5589 1.18468 38.256 38.256 38.256 -744.133 373.653 -1117.79 -1117.79
23300 193200 126.741 92.8291 1.18466 38.2562 38.2562 38.2562 -739.549 377.412 -1116.96 -1116.96
23325 193300 135.917 126.182 1.18488 38.2538 38.2538 38.2538 -710.349 404.737 -1115.09 -1115.09
23350 193400 130.88 130.578 1.18222 38.2826 38.2826 38.2826 -720.415 389.739 -1110.15 -1110.15
23375 193500 126.423 94.8734 1.17591 38.3508 38.3508 38.3508 -732.165 376.467 -1108.63 -1108.63
23400 193600 127.575 71.0034 1.16842 38.4327 38.4327 38.4327 -722.874 379.896 -1102.77 -1102.77
23425 193700 136.43 4.47569 1.16326 38.4894 38.4894 38.4894 -705.884 406.264 -1112.15 -1112.15
23450 193800 130.691 38.0243 1.16732 38.4448 38.4448 38.4448 -717.292 389.175 -1106.47 -1106.47
23475 193900 128.791 115.594 1.18003 38.3062 38.3062 38.3062 -722.421 383.517 -1105.94 -1105.94
23500 194000 132.136 171.065 1.19405 38.1557 38.1557 38.1557 -720.794 393.479 -1114.27 -1114.27
23525 194100 131.283 134.753 1.20298 38.061 38.061 38.061 -739.763 390.938 -1130.7 -1130.7
23550 194200 126.625 127.838 1.20854 38.0025 38.0025 38.0025 -758.619 377.068 -1135.69 -1135.69
23575 194300 130.188 140.269 1.2115 37.9716 37.9716 37.9716 -751.688 387.678 -1139.37 -1139.37
23600 194400 132.346 136.301 1.21025 37.9847 37.9847 37.9847 -744.728 394.103 -1138.83 -1138.83
23625 194500 130.83 70.5344 1.20524 38.0372 38.0372 38.0372 -752.934 389.59 -1142.52 -1142.52
23650 194600 123.825 24.3448 1.20274 38.0636 38.0636 38.0636 -774.27 368.729 -1143 -1143
23675 194700 127.966 46.9009 1.20839 38.0042 38.0042 38.0042 -766.223 381.062 -1147.29 -1147.29
23700 194800 133.359 138.896 1.22033 37.8798 37.8798 37.8798 -752.191 397.12 -1149.31 -1149.31
23725 194900 131.333 214.743 1.22878 37.7927 37.7927 37.7927 -755.591 391.087 -1146.68 -1146.68
23750 195000 129.665 177.329 1.22509 37.8306 37.8306 37.8306 -760.315 386.121 -1146.44 -1146.44
23775 195100 129.219 71.593 1.21278 37.9582 37.9582 37.9582 -762.084 384.792 -1146.88 -1146.88
23800 195200 131.317 11.9734 1.20299 38.0609 38.0609 38.0609 -753.975 391.04 -1145.01 -1145.01
23825 195300 130.823 108.46 1.20098 38.0822 38.0822 38.0822 -734.364 389.567 -1123.93 -1123.93
23850 195400 134.592 116.731 1.19936 38.0993 38.0993 38.0993 -724.282 400.791 -1125.07 -1125.07
23875 195500 129.277 92.5548 1.19591 38.1359 38.1359 38.1359 -739.666 384.966 -1124.63 -1124.63
23900 195600 124.329 75.5231 1.19304 38.1664 38.1664 38.1664 -752.216 370.23 -1122.45 -1122.45
23925 195700 128.846 67.5775 1.19285 38.1685 38.1685 38.1685 -741.844 383.682 -1125.53 -1125.53
23950 195800 131.285 82.1754 1.19584 38.1366 38.1366 38.1366 -736.791 390.945 -1127.74 -1127.74
23975 195900 130.105 120.792 1.20056 38.0866 38.0866 38.0866 -738.719 387.43 -1126.15 -1126.15
24000 196000 128.811 129.287 1.20361 38.0544 38.0544 38.0544 -745.727 383.576 -1129.3 -1129.3
24025 196100 126.788 103.242 1.20374 38.053 38.053 38.053 -756.599 377.552 -1134.15 -1134.15
24050 196200 126.927 78.0499 1.20346 38.0559 38.0559 38.0559 -760.666 377.968 -1138.63 -1138.63
24075 196300 134.196 68.9302 1.20598 38.0294 38.0294 38.0294 -748.554 399.612 -1148.17 -1148.17
24100 196400 129.296 176.117 1.21074 37.9796 37.9796 37.9796 -746.266 385.021 -1131.29 -1131.29
24125 196500 132.631 103.626 1.20966 37.9909 37.9909 37.9909 -750.375 394.951 -1145.33 -1145.33
24150 196600 127.621 45.4785 1.20732 38.0154 38.0154 38.0154 -771.101 380.032 -1151.13 -1151.13
24175 196700 124.759 76.9718 1.21018 37.9854 37.9854 37.9854 -777.035 371.51 -1148.54 -1148.54
24200 196800 129.63 165.631 1.2155 37.9299 37.9299 37.9299 -755.751 386.017 -1141.77 -1141.77
24225 196900 130.284 192.062 1.21431 37.9423 37.9423 37.9423 -747.552 387.965 -1135.52 -1135.52
